stamp,x,y,z,qx,qy,qz,qw
1.788340689749869823e+09,1.721770822156163838e+00,2.547725527328009498e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.958864406445184739e-02,9.995621602193769384e-01
1.788340689949604988e+09,2.147493282928127467e+00,2.761714912926141796e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.017250280977020693e-02,9.975348714954344054e-01
1.788340690150919914e+09,2.568713758643658807e+00,2.958322518575360771e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.151374296404712588e-01,9.933495720519467387e-01
1.788340690449826956e+09,3.256357097162374536e+00,3.274396064126237516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.803389663756987116e-01,9.836045227664137469e-01
1.788340690550750494e+09,3.453541302635984245e+00,3.314671163628314154e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.038272195160728550e-01,9.790068766787836108e-01
1.788340690749804735e+09,3.765096517117815456e+00,3.347208350746190941e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.539122166495944577e-01,9.672272671074204631e-01
1.788340690950762987e+09,3.875926465131762644e+00,3.384456922796889256e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.042426760147711184e-01,9.525945591338272900e-01
1.788340691049851179e+09,3.565238703290244615e+00,2.023993267003714180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.440450508538537733e-01,7.649875636052242411e-01
1.788340691150775433e+09,3.614219243380121682e+00,2.128297628375188655e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.521255298698143132e-01,7.581110032785527419e-01
1.788340691350844383e+09,3.670770604803984760e+00,2.338314298909042854e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.284567638542818413e-01,7.778445191462129982e-01
1.788340691550722122e+09,3.631658287572004262e+00,2.592663956499106082e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.918452072480896442e-01,8.060516426740075291e-01
1.788340691649837017e+09,3.630082621994864311e+00,2.592377651183995546e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.916327518551570686e-01,8.062075954320289117e-01
1.788340691750731468e+09,3.436421308661846474e+00,2.808691180799239184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.342442368878788095e-01,8.453301694320912718e-01
1.788340691849880934e+09,3.434795113568513081e+00,2.807933724756415117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.342359435387623590e-01,8.453354107283381769e-01
1.788340691950899124e+09,3.144028398644376665e+00,2.984801328865779979e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.522094987229417495e-01,8.919117497066318956e-01
1.788340692050700665e+09,2.976969218886541313e+00,3.044495676905634163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.115744553724459132e-01,9.113761395191748438e-01
1.788340692149861336e+09,2.816303188851757788e+00,3.098520598411578231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.701491627248645888e-01,9.289723339982099981e-01
1.788340692250782490e+09,2.819900479172328112e+00,3.098383428874115442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.701339795916860909e-01,9.289783835760772046e-01
1.788340692349933624e+09,2.499171489689425485e+00,3.179282022470931945e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.169809768898036451e-01,9.484318954410938529e-01
1.788340692449850798e+09,2.367205980230072004e+00,3.169366587245773026e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.220552449844886200e-01,9.467208771216473195e-01
1.788340692550753832e+09,2.364709018786424366e+00,3.168165665679820719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.221971994198103983e-01,9.466725752265303662e-01
1.788340692650737047e+09,2.112000625464108605e+00,3.112471236777493822e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.366441899330517851e-01,9.416319288258652165e-01
1.788340692750587940e+09,1.940157399982617381e+00,3.041876375813356681e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.357963469148828595e-01,9.419346120610601059e-01
1.788340692849718809e+09,1.761367319036464263e+00,2.950885609144070720e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.349962045094557195e-01,9.422194770669194419e-01
1.788340692950807095e+09,1.576936693707144954e+00,2.845192618084836589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.349422060902071396e-01,9.422386738928865135e-01
1.788340693049710751e+09,1.402155464647833139e+00,2.709535901328269603e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.391512386664853884e-01,9.407318626000656936e-01
1.788340693150746584e+09,1.234261006381617065e+00,2.550854568629804309e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.438912093259126057e-01,9.390094973685629842e-01
1.788340693249867201e+09,1.084228467567604159e+00,2.395198694679460782e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.483849159996006972e-01,9.373515617440187908e-01
1.788340693349810123e+09,9.703469609111867733e-01,2.225711900171711832e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.513098921575787958e-01,9.362592374295863884e-01
1.788340693449702263e+09,8.841246940793601183e-01,2.061718537241546745e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.505029994275581373e-01,9.365616089677631928e-01
1.788340693550709963e+09,8.191828858008358694e-01,1.929245993892139799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.487057004460998866e-01,9.372322734927532872e-01
1.788340693650738955e+09,7.893227657689489973e-01,1.833134843779450129e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.485265493956825056e-01,9.372989087619481019e-01
1.788340693749751329e+09,7.884049485714577088e-01,1.763328204243008956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.481250518585869980e-01,9.374481043068230157e-01
1.788340693850701809e+09,7.997091474879614026e-01,1.714848882709749667e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.480125452096760053e-01,9.374898764129044881e-01
1.788340693949839592e+09,8.069315479803615965e-01,1.667926575358683383e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.523449259193009442e-01,9.358702117168395951e-01
1.788340694049770594e+09,8.058264471986169575e-01,1.670155065071641243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.522861330515346112e-01,9.358923444817766057e-01
1.788340694150700092e+09,8.478125773860978320e-01,1.544312211831512682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.759968112803272478e-01,9.266209569759504827e-01
1.788340694249854088e+09,8.457723515943262882e-01,1.545783784039924669e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.762270481075241646e-01,9.265275000086605761e-01
1.788340694350799322e+09,9.397452982412022315e-01,1.388735921747757285e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.823779140452880920e-01,9.240060231678005609e-01
1.788340694449895382e+09,9.589592290757082971e-01,1.365089539040402311e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.812345868116781555e-01,9.244783338826979557e-01
1.788340694549834251e+09,9.828903020535633139e-01,1.338044619973673077e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.819537721575320677e-01,9.241814302043901419e-01
1.788340694649770260e+09,1.012295687233055297e+00,1.310099372176583454e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.801843751247127590e-01,9.249107205082183203e-01
1.788340694750750303e+09,1.037705537970742942e+00,1.283951106941988884e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.774661965649558359e-01,9.260233638795438704e-01
1.788340694849843264e+09,1.060463713092391291e+00,1.225807319743103863e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.837950069358210814e-01,9.234183194257806759e-01
1.788340694949737310e+09,1.078095663803507520e+00,1.150149049962472247e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.921566607984997566e-01,9.198984473252309613e-01
1.788340695049898386e+09,1.115361232711049144e+00,1.027098850673157315e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.110991075918432602e-01,9.115906557974308155e-01
1.788340695149759293e+09,1.152619145832868952e+00,9.040082692721183033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.315792241805741503e-01,9.020750374861802312e-01
1.788340695249731779e+09,1.188060832476898643e+00,7.714920238119207241e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.460425470978204854e-01,8.950117575643845580e-01
1.788340695349873066e+09,1.222700739472518450e+00,6.247402258491774329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.652985292656516836e-01,8.851538163862943120e-01
1.788340695449808598e+09,1.250551391669818990e+00,4.830723949878075185e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.892052807277393889e-01,8.721686725101364113e-01
1.788340695550692558e+09,1.274790385124598302e+00,3.508502491978799931e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.093655463722034371e-01,8.605502542960212775e-01
1.788340695650634050e+09,1.288432584209844300e+00,2.187329397427517641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.349192930301498450e-01,8.449031600983184509e-01
1.788340695749810457e+09,1.293096523440565360e+00,9.839496803826897064e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.592917721252161911e-01,8.289708762272866016e-01
1.788340695849710941e+09,1.293161951588658543e+00,-8.978387256727504706e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.765160537445740419e-01,8.170858215480081288e-01
1.788340695950710058e+09,1.286779766396185742e+00,-1.105445082020151126e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.014834956965207091e-01,7.988852260523370274e-01
1.788340696050653219e+09,1.277802026326967599e+00,-2.051220063440379882e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.258141790624308642e-01,7.799721875069750565e-01
1.788340696150823355e+09,1.263962605778940151e+00,-2.937110109635372446e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.460441626940143234e-01,7.633000326536021340e-01
1.788340696249908447e+09,1.244612957791144225e+00,-3.745864958723283955e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.697693770250808809e-01,7.425691763057736816e-01
1.788340696350572824e+09,1.231210130753278786e+00,-4.569128028944060560e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.898515187809536320e-01,7.239508837176813483e-01
1.788340696449747086e+09,1.226818562695760839e+00,-5.411001583545820282e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.068820984073421743e-01,7.073313925956012937e-01
1.788340696549840689e+09,1.221197333654796324e+00,-6.292049470193292748e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.248862026567841621e-01,6.888686327579648383e-01
1.788340696650642872e+09,1.219143853490700646e+00,-7.189225913814678570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.409270665883103124e-01,6.715854986499050217e-01
1.788340696749660492e+09,1.214203678005659537e+00,-8.122181546923803452e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.539902731629007926e-01,6.568855821037132836e-01
1.788340696850740194e+09,1.200706428909903423e+00,-9.106752435928258116e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.710408096052806526e-01,6.367857331341788552e-01
1.788340696950619459e+09,1.183394716153036708e+00,-1.006036792446398653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.888481458287688319e-01,6.145881570796116744e-01
1.788340697049692869e+09,1.177739541528859846e+00,-1.099885508986498284e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.944791134064521643e-01,6.072914772668045469e-01
1.788340697149839401e+09,1.179188887559584842e+00,-1.200214909163682009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.961613518979628878e-01,6.050843757229302788e-01
1.788340697250801802e+09,1.186807916894295101e+00,-1.306519656022985920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.965284334015809709e-01,6.046010707754518876e-01
1.788340697350734472e+09,1.188091386165643026e+00,-1.421408688814237653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.969530937609804466e-01,6.040411959004136078e-01
1.788340697449909210e+09,1.174050648673487629e+00,-1.532344811857000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.003330588841941484e-01,5.995556645192079426e-01
1.788340697550651073e+09,1.146921359240281379e+00,-1.646108810620952045e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.033595161428079834e-01,5.954943222422810489e-01
1.788340697650617123e+09,1.104983692782738114e+00,-1.751467060879863258e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.061107988745690456e-01,5.917646322126766112e-01
1.788340697750639200e+09,1.052492516458074068e+00,-1.848240987671671665e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.079608335748674763e-01,5.892361932273042502e-01
1.788340697849564075e+09,9.942668758379178406e-01,-1.941581686299090226e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.080531759083575682e-01,5.891095525489437046e-01
1.788340697949548244e+09,9.333137577691221765e-01,-2.029627275494586325e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.090166024406110212e-01,5.877857917434293755e-01
1.788340698050717115e+09,8.711804894182795245e-01,-2.113584304700804939e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.079154531465398970e-01,5.892984138507594283e-01
1.788340698150611877e+09,8.050014498980631039e-01,-2.189523974484585356e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.081310396193629453e-01,5.890027358202404306e-01
1.788340698249662399e+09,7.409554797471669119e-01,-2.263609010485188922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.087660874337955219e-01,5.881304411582775060e-01
1.788340698350673437e+09,6.764371766005057296e-01,-2.336699721834140764e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.075726188570007125e-01,5.897681453524302730e-01
1.788340698450644255e+09,6.348281103087751731e-01,-2.405475543150275453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.051136944781568383e-01,5.931205096468450400e-01
1.788340698550767422e+09,5.972090291302190046e-01,-2.478887636213614076e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.034138538395499962e-01,5.954210102597002896e-01
1.788340698650614738e+09,5.625010382330697389e-01,-2.558149880849194258e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.022872377898803142e-01,5.969381777700971670e-01
1.788340698749763966e+09,5.273033169889984606e-01,-2.647532214425239783e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.005878147194619432e-01,5.992154461649970010e-01
1.788340698849796534e+09,4.899176386393899740e-01,-2.748073357488588275e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.975344174139673559e-01,6.032734479820606177e-01
1.788340698949799061e+09,4.505762078045805197e-01,-2.858422068076683420e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.955471754532434936e-01,6.058916500731514887e-01
1.788340699049804926e+09,4.090654128667907674e-01,-2.976615842901697118e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.944679061287742705e-01,6.073061387235938469e-01
1.788340699149703026e+09,3.683827742090761692e-01,-3.100486935030307922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.929652339329890109e-01,6.092668855055231036e-01
1.788340699250702858e+09,3.251476854931405480e-01,-3.230482940816793214e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.931995657982504611e-01,6.089617794389620142e-01
1.788340699350573301e+09,2.859970262484681225e-01,-3.361883293397082806e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.936542943329486510e-01,6.083690171983360262e-01
1.788340699449706793e+09,2.541192580134779000e-01,-3.490908490120492313e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.919399851781897537e-01,6.105989353708115575e-01
1.788340699550638914e+09,2.364629532546200785e-01,-3.600901295581917960e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.947068732991179330e-01,6.069933982599313715e-01
1.788340699649759293e+09,2.316670012099197873e-01,-3.694384352634173307e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.946601514284342693e-01,6.070545640481896932e-01
1.788340699749685049e+09,2.330087548107622197e-01,-3.778760108852191824e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.972587023636273917e-01,6.036377734249780413e-01
1.788340699849800348e+09,2.389069860237067466e-01,-3.860370598478394921e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.976903822885551554e-01,6.030672052137631134e-01
1.788340699950595140e+09,2.492707872967336868e-01,-3.939002794092044457e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.977388468122076359e-01,6.030030947571737299e-01
1.788340700050661325e+09,2.583488841167305150e-01,-4.012288310618975729e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.000428248766596750e-01,5.999428959187486088e-01
1.788340700150631905e+09,2.697557407549004971e-01,-4.080684169166216790e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.992782904284012613e-01,6.009610756528681597e-01
1.788340700249733448e+09,2.787124320940979061e-01,-4.148618623710934372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.998924484125412571e-01,6.001433753467498855e-01
1.788340700350650549e+09,2.841098784474795913e-01,-4.216909729985014010e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.002590095929155156e-01,5.996544984950632484e-01
1.788340700450501204e+09,2.875167625438035390e-01,-4.289434599350844479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.001275302177832671e-01,5.998299220509014651e-01
1.788340700549663305e+09,2.904712120263059916e-01,-4.361293994767594384e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.011995351195470016e-01,5.983972801778280060e-01
1.788340700650585413e+09,2.940427895092372346e-01,-4.432239205236635726e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.023376100896126850e-01,5.968704712378462007e-01
1.788340700750618696e+09,2.969403738440696827e-01,-4.504406053355547002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.020795393238822069e-01,5.972172239629301993e-01
1.788340700849700689e+09,3.042758762818169593e-01,-4.575452631525537939e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.022492991661140938e-01,5.969891640452772430e-01
1.788340700950600147e+09,3.249225190126505680e-01,-4.624314576108757180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.995730869815411701e-01,6.005687958717210728e-01
1.788340701050564051e+09,3.495230467609202751e-01,-4.646750226619960955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.953255296543214614e-01,6.061825648103655872e-01
1.788340701149719238e+09,3.615395809252988091e-01,-4.637106304876091656e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.925992602905714834e-01,6.097429069590223349e-01
1.788340701250584126e+09,3.683841170774007079e-01,-4.618296461275857467e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.913749123491828907e-01,6.113311280348179277e-01
1.788340701349759102e+09,3.804261805641113714e-01,-4.591791396300141770e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.830835192122767019e-01,6.219165554462400269e-01
1.788340701449688196e+09,3.912807801940374475e-01,-4.552691213524200364e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.700673753566554813e-01,6.379625674060445117e-01
1.788340701549664259e+09,3.965769723787810896e-01,-4.510366395673102602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.568429268973499990e-01,6.535968053819208867e-01
1.788340701649786949e+09,4.040166065990291600e-01,-4.459538996589545334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.425183245757276396e-01,6.698257517214863954e-01
1.788340701749640226e+09,4.090969523980327871e-01,-4.399345665070359956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.245187003255474378e-01,6.892551435271118132e-01
1.788340701849640131e+09,4.068626376026596159e-01,-4.337825041299545603e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.068334844252514015e-01,7.073799723594510480e-01
1.788340701949776888e+09,3.999680980749988901e-01,-4.274101699376018360e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.933104926362251286e-01,7.206389947820717179e-01
1.788340702049714327e+09,3.927879550569135514e-01,-4.206315434432069011e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.799028102290555209e-01,7.333022355363665312e-01
1.788340702150706768e+09,3.803847751390019294e-01,-4.137625951988534112e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.607258775526736461e-01,7.506272808340032077e-01
1.788340702249821663e+09,3.669069676726228746e-01,-4.068835562132830930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.468270785965002379e-01,7.626366962022721463e-01
1.788340702350636005e+09,3.501379797879555777e-01,-3.997723928014897954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.385508380314720567e-01,7.695796432139463406e-01
1.788340702449632406e+09,3.328710584807341721e-01,-3.925520334013250068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.284217124183520964e-01,7.778728375262797812e-01
1.788340702549752712e+09,3.178413018457444394e-01,-3.852673093549447980e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.172564681739997061e-01,7.867620049909375135e-01
1.788340702649692535e+09,2.987374996936291716e-01,-3.781589535310124095e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.049210926984677217e-01,7.962854209443318565e-01
1.788340702750657558e+09,2.743768742387260318e-01,-3.707677080850818374e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.935896055340812438e-01,8.047679045550300003e-01
1.788340702849766254e+09,2.585490839119908291e-01,-3.636796147118312117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.873117003121530733e-01,8.093608383634877113e-01
1.788340702950531006e+09,2.440587881379263635e-01,-3.557846080173599379e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.847920889711630821e-01,8.111832176991479182e-01
1.788340703050601721e+09,2.381159669029564441e-01,-3.477892742909267643e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.857492221596405368e-01,8.104923495871975136e-01
1.788340703150605440e+09,2.554791400882368002e-01,-3.399237459633888125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.860390251778366810e-01,8.102828277636217047e-01
1.788340703249715090e+09,2.816276930989276561e-01,-3.328329359223852091e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.881820863490831997e-01,8.087285288018715157e-01
1.788340703350648880e+09,3.168627188624391078e-01,-3.265202588741006107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.903280759859621529e-01,8.071634052053598962e-01
1.788340703449791431e+09,3.618550999414071878e-01,-3.209059490917499868e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.906169542896884117e-01,8.069520514290623447e-01
1.788340703550622225e+09,4.087036522067035715e-01,-3.159714965419422317e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.925381339286172055e-01,8.055424010195813000e-01
1.788340703650595427e+09,4.629231345005759835e-01,-3.119411968651218725e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.917628675712836017e-01,8.061120942919857146e-01
1.788340703750528812e+09,4.635240145946912804e-01,-3.119208416544151152e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.916947755020526278e-01,8.061620759149957793e-01
1.788340703849712133e+09,5.738580084851827579e-01,-2.979671505389852815e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.860374231610915308e-01,8.102839864237154632e-01
1.788340703950577497e+09,5.954975308562331371e-01,-2.873958775454407810e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.815627891069166111e-01,8.135015195598492843e-01
1.788340704050574064e+09,5.908818971111848839e-01,-2.821145725834053319e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.809468205866673562e-01,8.139415161117181663e-01
1.788340704149616718e+09,5.558699098312129827e-01,-2.825041992215215902e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.808928011974142658e-01,8.139800694839042228e-01
1.788340704250585079e+09,5.146838497853116756e-01,-2.808972154608615046e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.821705928260154650e-01,8.130666644553850020e-01
1.788340704349687338e+09,4.799552595543938871e-01,-2.775468073382308720e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.844896682366732543e-01,8.114011509263365785e-01
1.788340704450587034e+09,4.668015776928928773e-01,-2.762324470069953630e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.833154422862713018e-01,8.122457108476300869e-01
1.788340704550626516e+09,4.548104281634186563e-01,-2.721381420269504137e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.835425707752880387e-01,8.120825500483110915e-01
1.788340704649690866e+09,4.412014979679739213e-01,-2.675808496238615941e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.837895820238058198e-01,8.119049968564487907e-01
1.788340704750628471e+09,4.284333139543152758e-01,-2.601014829278456286e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.828379916957487916e-01,8.125883800769404530e-01
